Gene,ISPP_AD,ISPP_AR,ISPP_XL,ISPP_PAE,HI,REC,CONS,RVIS,NET,GDI
ADAM17,0.05273075028974965,0.5846719297595204,*,0.7097476988186951,0.26201,0.38139,2.406736376,0.5989630423,0.970319763083004,436.35159
ADAM18,0.00943009160604127,0.012455920552351556,*,0.034742931454605615,0.06892,0.08196,-1.906224442,0.5860232234,0.0694503946296847,973.36033
ZBED6CL,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,1.150157577,*,610.53376
ADAM19,0.02497548497211292,0.041152780864111144,*,0.04096595977998071,0.71514,0.13137,0.908856358,0.9185527045,0.439545268054678,5188.76456
ADAM12,0.09118921500025602,0.08583310622298847,*,0.043572251522933154,0.65368,0.23183,0.716432016,0.0091730418,0.435982261673984,245.04565
ADAM15,0.06267590088714363,0.10899043432278144,*,0.03911714505832997,0.10358,0.13843,0.820643288,-0.5713109971,0.687358588220934,1734.09415
USP7,0.030976664219947558,0.031634402039264,*,0.04634266878667569,0.40925,0.22612,4.866031559,-1.3318501874,0.809309355992762,19.2272
USP6,0.051290809423730176,0.023191414070362158,*,0.02667242066791843,0.000001,0.000001,0.432797179,0.4187731668,0.423380051810696,5889.81568
CEP120,0.0,0.04036195034098994,*,0.02767504087429589,0.000001,0.000001,-0.316345875,0.007353605,0.134596809419187,6832.03941
USP8,0.021577175500477497,0.01672840973314359,*,0.038437448999897456,0.21578,0.12146,1.670579858,0.4023645922,0.602756450845442,805.90942
USP3,0.006356957936786979,0.006432563920897984,*,0.0,0.24666,0.11127,2.07158506,-0.4260790316,0.923531463872022,225.98751
USP2,0.012755561261392673,0.041720807900375446,*,0.0,0.47152,0.14748,0.690554624,0.0680334848,0.74314540687268,299.61505
SPATA31A1,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,*,12.18693
USP5,0.010585749843054196,0.006362286990797959,*,0.0,0.69044,0.12787,2.920718298,-1.6846621465,0.974221004294976,55.70803
ABTB2,0.006452846237157373,0.008390233653676797,*,0.029422256004620825,0.4215,0.10744,1.871446102,-1.0122721196,0.877407292571,1552.92717
ABTB1,0.018832756598758223,0.03611954178061899,*,0.01441450802641606,0.16173,0.11327,-0.222560639,-0.9515685475,0.564121658811835,77.50912
USP4,0.020355479644571472,0.02870729762412882,*,0.019001147468330617,0.16724,0.11581,0.733632451,-0.8156489731,0.91311633045404,178.38163
LANCL1,0.0,0.06108489267733657,*,0.01682280939166275,0.23835,0.1161,-0.856068719,0.2425826239,0.792935825737044,94.51553
SLC19A3,0.006327248490108891,0.7249282024911909,*,0.49562735147598275,0.09736,0.14341,-0.365656372,-0.2442495952,0.0258921073451287,282.7385
LIX1,0.0,0.0,*,0.006376050700810755,0.19106,0.11118,0.363274167,-0.2497093186,0.538213696125249,31.6193
SFN,0.028167448539283386,0.028444758605756133,*,0.05843649131953282,0.59871,0.34719,1.656343179,-0.2294837713,0.937351809080587,10.20993
CEP128,0.006330402775119928,0.07513390626929949,*,0.015722934166019022,0.000001,0.000001,-0.845292867,-0.6779187526,0.114371359811310,3131.04861
SLC19A1,0.018836205979446193,0.01892410107808362,*,0.0,0.000001,0.000001,1.732598904,-0.2865228355,0.125182032423819,1149.843
SLC19A2,0.0188766361363812,0.635572589658755,*,0.7061294102640768,0.28165,0.15912,0.236740905,-0.2699351402,0.322777291844402,175.54032
SET,0.06935894545390209,0.027615065747820283,*,0.025355032184889048,0.60962,0.29577,1.576883804,0.3032668997,0.993196212986324,21.10998
CIR1,0.018463499278220507,0.043299761568624494,*,0.0,0.000001,0.000001,1.799055635,-0.1174323893,0.814105588641283,95.21349
LANCL2,0.012766531890606133,0.08566904138155863,*,0.04335572795958006,0.11564,0.1184,0.879221556,-0.0458352466,0.608483122848768,631.31618
LANCL3,0.0,0.0,0.04413693817920295,0.012637780813214412,0.06197,0.09447,1.900135156,0.000001,0.232062102980984,42.24275
NPFFR2,0.00631834560842961,0.006414288717037682,*,0.0,0.05487,0.07766,-0.602272213,0.3564521443,0.0770780814321978,304.67673
PCMT1,0.006269631987880455,0.026007941013104795,*,0.01286920337624757,0.40253,0.17705,1.111493113,0.0368911799,2.22044604925031e-16,36.69422
NPFFR1,0.0,0.05463296188012358,*,0.0,0.11899,0.10483,0.616844743,0.000001,0.196158634082323,1602.3358
CLVS1,0.006340441619249792,0.0095186931669438,*,0.0,0.000001,0.000001,1.21607978,-0.4940393029,0.230912229909725,26.81975
CLVS2,0.0,0.0,*,0.006322298636925955,0.000001,0.000001,1.79582848,-0.0072013718,0.114371359811310,21.63648
CEP131,0.028658072394813786,0.0,*,0.012497991211503079,0.000001,0.000001,0.000001,2.6883167513,*,*
TRMU,0.020546968819657636,0.6716016016351942,*,0.025994669725308884,0.19801,0.23382,-0.181711817,-0.0678812493,0.229872141621370,1448.29539
CEP135,0.0,0.6096563796259651,*,0.029609575511530522,0.65762,0.11694,-0.840762543,0.4335204962,0.864688636645986,248.14339
CISH,0.015871461208865366,0.012629602745831865,*,0.0,0.47294,0.1173,0.168765931,-0.492218069,0.988811165649786,44.25896
ERBB2IP,0.025094296813793843,0.040342754087280004,*,0.020615711727150193,0.44557,0.10863,0.683214712,1.387050485,0.89239841135443,2644.49166
SLC50A1,0.0,0.07240628892830395,*,0.012532552006357289,0.1276,0.1553,1.36952246,-0.1633450269,0.114371359811310,21.43142
SPATA31A3,0.006295194350121643,0.0063360091627280395,*,0.00945875798205201,0.000001,0.000001,0.000001,0.000001,*,828.13381
KDM8,0.018985907504666895,0.0930880032358606,*,0.019001374582862076,0.08044,0.10501,0.41509912,-0.6006302561,*,59.39799
SPATA31A5,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,*,0.9918
SPATA31A7,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,*,4.78037
SPATA31A6,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,*,5699.84632
GPRIN1,0.0,0.040762902152188404,*,0.018844901731922877,0.09709,0.08002,1.493588897,0.159856957,0.0645787879331079,2314.51425
CRABP1,0.04482555992204692,0.016631674316937524,*,0.10041439913223471,0.5128,0.35026,1.188254204,1.0583337109,0.0701826514252759,9.97302
GPRIN3,0.0,0.02762421812301673,*,0.024897243051584514,0.10468,0.07744,-1.168251093,2.45475012,0.153395302768918,1050.66369
GPRIN2,0.009527366472712335,0.006309967417844794,*,0.019050441356042076,0.10901,0.0918,0.051418262,1.0912863788,0.30210454613046,5810.0309
CRABP2,0.03787906181980504,0.029565783981691903,*,0.012414820554379183,0.78286,0.19831,0.000001,-0.1853912816,0.980207716202948,5.17485
TBC1D19,0.0,0.032966771446464,*,0.012683399942689381,0.12675,0.1209,1.73761178,-0.2478890237,0.2748643848055,90.32303
DMPK,0.0,0.08615143735003349,*,0.747179818545265,0.19672,0.2805,0.094378541,-0.7715534169,0.861376429343226,1526.99605
TBC1D16,0.03455848487389971,0.028263542874724754,*,0.024834893270554426,0.10822,0.10942,1.427018096,-0.4556275657,0.232555291838183,227.00092
ESF1,0.019209857979249494,0.012761987838435577,*,0.01588258818014379,0.65708,0.0936,1.03310116,-0.6869983546,0.0208389733717744,717.45503
TBC1D15,0.006316211491325531,0.0,*,0.017250277327134286,0.24744,0.09547,-0.055757286,-0.8872426051,0.85333282833911,55.27473
CIPC,0.0,0.01263089458436903,*,0.012633553157039606,0.000001,0.000001,0.000001,-0.4040327464,*,328.2509
TBC1D17,0.0,0.08090583084361572,*,0.04306420473922692,0.10056,0.12608,0.460286144,-0.7954171627,0.992583532306043,102.3879
SPX,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.0571185339,*,*
TBC1D12,0.0,0.0,*,0.006331630697129308,0.000001,0.000001,1.855503206,0.000001,0.287469724942416,86.49409
TARDBP,0.6293579568558618,0.00634106074605335,*,0.02531559805857299,0.19384,0.25407,2.412533227,-0.3838075643,0.895314001363746,2.30437
TBC1D14,0.0,0.0439128151026925,*,0.0063203859890912425,0.000001,0.000001,1.316996837,-0.8174647875,0.617726924948978,90.3861
TBC1D13,0.02814262937703742,0.006333903580364845,*,0.033329300811945885,0.23936,0.1106,1.739472856,-0.2938016524,0.218210628198815,24.31278
SPR,0.006388284477264887,0.5844859258488886,*,0.6240405294143431,0.15098,0.22813,-0.573329992,0.000001,0.99218265279425,10.57923
NALCN,0.04199859988544588,0.7190052425299752,*,0.016747699934666644,0.43129,0.10307,4.916435472,-1.6112641366,0.236003463135570,137.54866
SPN,0.0127079423913069,0.07755908932075356,*,0.07833661640547708,0.34826,0.49454,0.549176999,-0.2699351402,0.834738370277267,212.87886
ARGLU1,0.058254247344788256,0.009407647406030471,*,0.028718083060944033,0.77668,0.06833,3.575762457,-0.0972061904,0.903404741917064,2
MYO6,0.04490284821102135,0.652627150270643,*,0.7529009555645514,0.26137,0.31948,0.96060008,-0.3692552083,0.300637868679726,419.15519
TMEM74B,0.021071982730809038,0.03125173725179358,*,0.0,0.36323,0.10163,-0.090728149,-0.1817507388,0.114371359811310,30.7006
USP1,0.006371328767784928,0.02882635331752475,*,0.01903657212925802,0.30167,0.13757,-0.32579934,-0.6429044745,0.897943991128281,76.97787
TNFRSF17,0.04356052098004169,0.047781677962590634,*,0.03406411756645386,0.10556,0.28423,-1.907913376,0.2168989902,0.833459311673789,53.32903
TNFRSF14,0.0220100548255449,0.11928864064896001,*,0.05603446731954946,0.08353,0.21479,0.263570819,0.1305330081,0.860306174112817,95.09689
PKD2L1,0.014343960901377382,0.03188792282542322,*,0.0,0.45343,0.12014,0.359997304,1.0067428562,0.574656164862697,3481.90583
PKD2L2,0.006293946216365381,0.034467813713412954,*,0.023276875884022236,0.37181,0.10351,-0.264272041,-0.222203495,0.122661508719064,91.43805
USO1,0.006336819006473207,0.020881710948494243,*,0.0260959813506248,0.89736,0.10697,1.115463454,0.000001,0.764252490365207,82.58244
KDSR,0.0,0.012478015700977977,*,0.05467432409601101,0.71762,0.14417,2.074202458,-0.141298762,0.686215014862007,15.79709
C8orf22,0.0,0.009503848639500394,*,0.0,0.000001,0.000001,0.000001,0.4135008965,*,12.29383
MYNN,0.01272755912299797,0.025333006920557913,*,0.0,0.31126,0.10229,1.191696365,-0.3140274219,0.997151985190912,65.43237
KALRN,0.0,0.015385370282907646,*,0.03128861320562825,0.000001,0.000001,3.805118651,-3.6513263742,0.779737545487316,881.44733
MYL6,0.034284558516041556,0.0892135114119599,*,0.03672300395370953,0.17736,0.1705,0.000001,0.2812202784,0.584912084584706,101.36352
SRI,0.0,0.061572394580907026,*,0.012495261393517995,0.16999,0.1579,0.000001,0.3253135767,0.550702011743297,58.92951
TBC1D3C,0.0,0.006442434278212161,*,0.006400519971823789,0.000001,0.000001,0.000001,0.000001,0.0204945267425663,83.26512
MYL7,0.0,0.022179898672764327,*,0.006318256838066121,0.55028,0.13374,-0.076775264,0.1709879119,0.39363045554584,16.76811
MYL4,0.03266979662674176,0.04728605785994784,*,0.01559783741703255,0.89649,0.23208,-0.387163,0.0387103395,0.283463039016579,63.42409
MYL5,0.006319174657787707,0.030695038174572965,*,0.03788079740656982,0.000001,0.000001,-0.151181735,1.3724689375,0.761596789079305,760.07335
SNAP91,0.029558842470938828,0.026402457378878908,*,0.062277289152175876,0.70065,0.14708,-0.220295961,-0.5731278507,0.584305644464834,123.20471
TBC1D3F,0.0,0.0,*,0.038275599289262656,0.000001,0.000001,0.000001,0.000001,0.53917561279198,6.74404
MYL2,0.5499228692593428,0.0,*,0.6467913753832507,0.24856,0.27335,0.537867851,-0.2735762528,0.808524394281415,4.93524
SRM,0.026290804701259073,0.06374267023682575,*,0.06749138306562989,0.18813,0.29083,2.270649683,-0.3838075643,0.992785162826927,13.56758
ONECUT1,0.03138657788607093,0.024773207261640822,*,0.006389517823051758,0.4228,0.17114,2.404459807,-0.2699351402,0.58273697160713,132.01687
MYL3,0.006299388997059009,0.029580319600757084,*,0.7223137226979465,0.0778,0.22685,-0.38460561,-0.3838075643,0.830378353576023,7.89568
TBC1D3H,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,0.0275805307387223,*
C8orf37,0.0,0.0,*,0.0,0.000001,0.000001,0.021260264,0.1930342957,*,126.62587
ITLN1,0.0,0.060995236212610535,*,0.06411395804637533,0.07681,0.15307,-1.483486407,-0.44448505,0.0401150158368819,97.90988
ONECUT3,0.012581397972337791,0.02497968594579275,*,0.008036762776626924,0.000001,0.000001,0.000001,0.000001,0.340912402459394,9.33211
MYL1,0.0,0.02397748196258052,*,0.0,0.000001,0.000001,-0.477879051,-0.0494742139,0.307483654878265,32.63324
ITLN2,0.0,0.0,*,0.0,0.02404,0.07581,-0.500177466,0.7992050074,0.137176255092967,431.00702
SRL,0.03772558425642112,0.07814357254698323,*,0.03340787364880838,0.27632,0.21042,0.384046527,-1.0654447893,0.0468426849056332,119.95932
ONECUT2,0.05424767721507859,0.0,*,0.0,0.11843,0.18435,3.44049707,-0.6042718101,0.991196345084554,16.33351
FAM169B,0.00948397218833926,0.0,*,0.0,0.000001,0.000001,-0.164135294,0.749657564,0.0652242018964366,50.63929
UBAC1,0.02566630682126877,0.05744766714058628,*,0.0,0.16709,0.11733,1.374336923,-0.0237892438,0.977987848890518,1879.00737
SRF,0.07851447126836349,0.0,*,0.03736694024678959,0.9355,0.40418,3.179815759,-0.1174323893,1,14.01781
UBAC2,0.0,0.019161449926951693,*,0.006331743028632096,0.17973,0.12278,1.725216129,-0.516085732,0.800905186959344,46.72809
LLGL1,0.009331623060333779,0.01949824885902664,*,0.027266811339010884,0.18438,0.13272,0.244250333,-1.7381871087,0.816643898084317,362.43498
SRC,0.18731905478862568,0.00638976321623644,*,0.18649464447487604,0.99942,0.99524,3.738307956,-0.6924585987,0.935021397568783,6.69293
TBC1D3B,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,0.0189027582081601,168.80885
LLGL2,0.0064296653905510336,0.034586567245425616,*,0.061348893289838044,0.000001,0.000001,0.283492006,1.0452870403,0.888574764965847,9919.23727
MYL9,0.009516373546351042,0.03335269371255146,*,0.024961263426943367,0.28375,0.14896,1.776848546,-0.1633450269,0.981578898633689,11.43011
PRAMEF4,0.0,0.0,*,0.0,0.000001,0.000001,0.595666361,3.5321593633,0.114371359811310,1356.98129
SRY,0.0,0.006334922909849978,*,0.6201039556539947,0.000001,0.000001,0.000001,0.000001,0.0207998187380202,0.82297
PRAMEF6,0.0,0.0,*,0.0,0.000001,0.000001,3.440792271,0.000001,0.114371359811310,121.69407
PRAMEF5,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,0.114371359811310,0.18894
PRAMEF2,0.009581089006050343,0.01863312007940142,*,0.025305273125162085,0.000001,0.000001,-0.679593011,5.2085419753,0.0295035328048871,3268.27865
PRAMEF1,0.0,0.0,*,0.028083260869301394,0.000001,0.000001,-0.667712888,1.6682193061,0.100781743081942,173.2434
SRR,0.031801359615603896,0.04358858874150923,*,0.036796813561584235,0.50562,0.2196,0.065386101,-0.4719929046,0.683114491083698,8.72817
PINLYP,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,*,23.3479
C8orf31,0.0,0.006286310095158316,*,0.00634284809399809,0.000001,0.000001,0.000001,0.6137414683,*,10.36165
C8orf34,0.0,0.039195819625551326,*,0.02492560997371602,0.000001,0.000001,0.283794604,-0.3140274219,*,1665.9654
C8orf33,0.0,0.008272206945399171,*,0.0,0.1213,0.08621,-0.023518319,0.3950884616,*,66.19948
TBC1D30,0.0,0.0063176106034002226,*,0.0,0.000001,0.000001,0.000001,0.000001,0.278114544465593,150.22298
PRAMEF8,0.0,0.0,0.006262415772409644,0.006364789343076316,0.000001,0.000001,0.000001,0.000001,0.0657663628172644,*
PRAMEF7,0.0,0.0,*,0.0,0.000001,0.000001,2.311803522,0.000001,0.0774679464911517,223.95325
SRGN,0.027007968727859554,0.04453831840955647,0.0,0.012654589883927994,0.70911,0.21586,0.000001,0.7037467843,0.489324924770306,74.41022
TBC1D32,0.0,0.014747135359056335,*,0.012749511203470412,0.000001,0.000001,0.000001,1.6975825565,*,3597.81877
TBC1D31,0.009505145896212909,0.02165387868509467,*,0.012608221573515477,0.08442,0.09981,0.000001,0.0991786778,*,2680.98409
PRAMEF9,0.006361934643107631,0.0,0.0,0.0,0.000001,0.000001,3.847415268,0.000001,0.114371359811310,*
TBC1D2B,0.0,0.03484435894930349,*,0.0,0.17736,0.11001,1.327233447,0.0680334848,0.91640448332787,1987.47287
C8orf48,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,1.9917517292,*,130.50415
C8orf46,0.0,0.0,*,0.0,0.000001,0.000001,1.239785686,-0.2074375289,*,57.11604
DMP1,0.006387509684177011,0.6632067627098833,*,0.6779693801360877,0.5927,0.1085,-1.409781711,0.5125963546,0.0336942181499262,1525.209
PRIMPOL,0.6450733514551148,0.0,*,0.006308743971284237,0.000001,0.000001,0.000001,0.5107765917,*,1081.70511
CINP,0.0,0.0,*,0.0,0.000001,0.000001,-0.548635614,0.4612283722,0.53917561279198,1713.33084
RPGRIP1L,0.010472391687620675,0.11104215935799781,*,0.12178259884171129,0.29293,0.22948,-0.37743224,1.0783706356,0.56887388216394,2689.08075
SSB,0.006257224465746021,0.00624268310455296,*,0.04102276081727313,0.97701,0.39284,0.595448037,-0.227663163,0.832230421394856,66.86759
TBC1D25,0.012665532922325862,0.0,0.10094712293205521,0.0223634498866163,0.52369,0.10799,3.008018804,0.0405295409,0.549468035742867,36.93873
TBC1D24,0.019002744175704845,0.01957008894030071,*,0.6166015309936441,0.000001,0.000001,2.096336957,0.6007825509,0.404328570021377,83.6426
TBC1D23,0.008417666838563782,0.024458391904645427,*,0.03144163172133333,0.000001,0.000001,0.692683939,-0.799052816,0.154128252101050,52.66145
TBC1D29,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.2150807215,0.164874353559221,10.20934
TBC1D28,0.0,0.01672852981664321,*,0.0,0.000001,0.000001,0.266190982,0.0828027428,0.114371359811310,17.77787
TBC1D26,0.0,0.006447171344463004,*,0.02259174694108737,0.000001,0.000001,0.658283828,1.2842690375,0.0170108549176521,3965.51936
GPATCH2,0.017031232730654197,0.020234556019907923,*,0.03729754112501789,0.000001,0.000001,0.537211704,0.1084869281,0.506866942704458,309.35921
C8orf44,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.6137414683,*,471.74199
GPATCH1,0.006310554222820979,0.05060619863916755,*,0.0,0.000001,0.000001,-0.818863098,-0.2112931131,0.525603664357883,310.91302
GPATCH4,0.0,0.007911193869514086,*,0.009720170142129319,0.05745,0.07896,0.363677008,0.6853323639,0.497030722551115,171.79987
GPATCH3,0.017661939018915142,0.07016385538261248,*,0.01571176624956878,0.000001,0.000001,0.225225808,-0.5547175049,0.930922019307378,82.09693
FPGS,0.012728479667913652,0.11243652796567548,*,0.04240174210709371,0.08683,0.26961,2.355888626,-0.5344905146,0.865324842950708,105.84338
TBC1D21,0.0,0.0,*,0.0,0.000001,0.000001,-0.147713165,-0.1358388221,0.022182394702879,416.08891
ST5,0.07504593037647991,0.03799705139111754,*,0.05650581580252047,0.000001,0.000001,2.1410892,-0.7238283442,0.77050188434064,4280.14983
GUK1,0.06990443667030702,0.08344738252625401,*,0.12650707259134977,0.61935,0.39826,-0.527928032,-0.9570249758,0.550570762312949,85.40721
FPGT,0.03134094938092181,0.03887604914167141,*,0.04680958370969548,0.000001,0.000001,0.521896542,0.3987253137,0.813342971928157,82.23723
SST,0.08141675536337069,0.03590416338501943,*,0.03681982219864165,0.20692,0.70649,0.000001,0.4575949616,0.781199836008485,47.16264
TBC1D20,0.015638078350860132,0.6274820820468034,*,0.009610655419007944,0.2234,0.11011,1.646807584,-0.1835708609,0.359237308905197,245.87321
MYLK,0.5625005355666791,0.032922308079169585,*,0.6218496623715297,0.000001,0.000001,1.147699753,-0.3236271126,0.934917924100797,6562.91179
GPATCH8,0.034694531650278665,0.03953745219129799,*,0.018637054851072463,0.45714,0.10442,1.55773864,-0.7422513708,0.751344904698712,262.93252
ST7,0.012499298651776892,0.0,*,0.022224354823942357,0.18576,0.11467,1.893037902,-0.2478890237,0.800905186959344,29.00341
MT1HL1,0.0,0.006308657340863089,*,0.0,0.000001,0.000001,0.000001,0.000001,*,93.79969
DMTN,0.02491958839603945,0.09261925355436061,*,0.12467148727606343,0.14304,0.24243,0.000001,-0.3581197867,*,209.65906
CYP11B1,0.012635607330894192,0.11364143759785095,*,0.7574874242910883,0.28415,0.24756,-1.662773985,-1.1941045142,0.157697974445244,350.77826
CYP11B2,0.01606048660764412,0.025502757080838195,*,0.506844215683416,0.000001,0.000001,0.499169913,0.558509856,0.877779066473607,295.69785
C8orf58,0.0,0.012590720941590463,*,0.0,0.000001,0.000001,-0.271408562,0.7753390691,*,146.34089
PRRX1,0.006399465688597909,0.041674851493727835,*,0.009576442448832642,0.85592,0.20297,1.62352201,0.2830380993,0.781199836008485,144.53857
PRRX2,0.034681476302890125,0.0,*,0.01603961670702452,0.41929,0.15588,1.070613042,0.000001,0.307483654878265,31.30599
C8orf59,0.0,0.025473111217787777,*,0.04608558978242437,0.000001,0.000001,0.000001,0.2794028648,*,18.09798
SLA,0.04127054593300919,0.07167846717171451,*,0.03773572987192824,0.64234,0.32933,0.010927731,-0.0935664077,0.865511767102857,247.56148
GARNL3,0.006288062895650184,0.012637725991069786,*,0.0,0.32581,0.10019,1.621546864,-1.0820445175,0.386794120136738,72.16886
MKLN1,0.053604191852684335,0.0,*,0.019132375898207273,0.35761,0.14611,3.707894018,-0.4279001894,0.939801692606535,19.26303
SLN,0.009638648713323797,0.04650302064774562,*,0.029395804060239054,0.000001,0.000001,0.000001,0.0791650515,0.53917561279198,0.70534
SLK,0.02882541066892674,0.02899174319084946,*,0.0,0.1831,0.12551,2.531448521,-0.3747080692,0.589626503880125,1149.0771
ESAM,0.6433686265004099,0.09268185148856797,*,0.037141752022110036,0.13146,0.16638,0.574018908,0.1966713907,0.493806767822797,411.75477
TM9SF4,0.025185288357157585,0.026413058028874933,*,0.0,0.27945,0.11262,2.903389274,-0.5142644846,0.8810811759037,53.66935
TM9SF3,0.014748126982072587,0.0063237268032831076,*,0.0,0.46411,0.12425,3.346617121,-0.4058538669,0.268337073124988,21.14918
TM9SF1,0.022046483650234868,0.012652218361915024,*,0.042560802497182755,0.42403,0.13353,1.818632883,0.1764442815,0.99476199494114,3772.32657
TM9SF2,0.01587216301083708,0.037519970766891085,*,0.0063497237831421915,0.16404,0.09378,2.422291433,-0.8026933499,0.644506307696875,23.18457
BTNL8,0.0,0.04146773710277487,*,0.012550887890530958,0.000001,0.000001,-0.035583069,2.5135799854,0.00315972037727055,433.67457
BTNL9,0.0,0.0,*,0.02636298102569718,0.000001,0.000001,1.515148205,-0.1340192842,0.0803022872232862,185.79362
CYP11A1,0.0,0.012785598932439359,*,0.601040685063592,0.30797,0.14046,1.190595759,0.020302773,0.989755770897427,54.70654
BTNL2,0.012853040376640803,0.012608365569528745,*,0.0,0.000001,0.000001,2.195270572,0.000001,0.0447559446777938,12487.13218
CILP,0.037335407166861574,0.03466718812593207,*,0.061063681918874325,0.2509,0.13916,-2.036279231,-1.5343063494,0.375681606596912,4110.02331
BTNL3,0.0,0.018719519169263003,*,0.037708474051735184,0.03468,0.06141,1.206945851,1.2860853004,0.164874353559221,332.85405
SPDYC,0.012611643922532584,0.010541559726709917,*,0.023230149836964847,0.000001,0.000001,-0.611831245,-0.492218069,0.180453598979164,27.8107
SPDYA,0.0,0.012728826090505971,*,0.0,0.06107,0.08388,2.180584524,0.1030302309,0.812407934951911,55.16447
SMO,0.08284566722835841,0.04189487470829884,*,0.09132428794686641,0.60755,0.41186,1.596425794,-0.5749455673,0.96269712697905,893.91153
ALDH7A1,0.022836817587488126,0.7617848662843275,*,0.7222723538436285,0.46546,0.37812,-0.091901346,-0.468351206,0.686652057585172,838.40275
MYRF,0.0,0.03356374834009851,*,0.006321949401708114,0.22352,0.1057,0.000001,-1.0820445175,*,229.21291
SMS,0.006348000771008396,0.0,0.7506206088545905,0.0,0.58047,0.10879,2.028705646,-0.2956224973,0.943451226688812,8.98969
GLRX3,0.01486445993883888,0.05130908590557658,*,0.01276583827718505,0.47187,0.14227,-0.751870582,-0.0715203155,0.672658037918802,2511.66261
TNFRSF21,0.031299623760375414,0.0,*,0.006317314324332548,0.29075,0.22804,1.18851069,-0.9974819279,0.823573320189748,218.25934
GLRX5,0.0,0.7465926468267906,*,0.6714117334022625,0.11222,0.199,0.000001,0.000001,0.800849307772064,728.75601
TNFRSF25,0.01114126248743965,0.0776425704965407,*,0.04584755945304355,0.07638,0.08949,1.480650547,0.3528138242,0.541158419099175,491.21178
PPP3R1,0.0,0.012480259924223613,*,0.03121593793942696,0.000001,0.000001,0.000001,0.0791650515,0.485667843706206,*
PPP3R2,0.0,0.0,*,0.00631797670456942,0.000001,0.000001,0.819857239,-0.0072013718,0.114371359811310,29.43246
LINS,0.012665859584747259,0.5772209940236287,*,0.0075843466645272575,0.10673,0.08727,-0.33194497,1.0269657233,0.114371359811310,2874.73417
MYOT,0.6103714285176467,0.07025651389814973,*,0.7562101328133605,0.60563,0.2271,-0.090808068,-0.3122074973,0.135185770386048,256.5888
GLRX2,0.012675906361920033,0.006330375178675947,*,0.0,0.30018,0.11278,0.000001,0.3914539693,0.957620677884106,9.4597
TNFRSF1A,0.7098664987052365,0.01063134701350808,*,0.7223534720879752,0.51029,0.91592,3.007232755,0.0846217467,0.60287991375709,154.52417
C8orf76,0.0,0.025179724914251408,*,0.0,0.000001,0.000001,-0.167832005,-0.4481253452,*,37.97178
SNN,0.024948303781125118,0.025690999684533044,*,0.028433310237091232,0.11141,0.12378,0.000001,-0.0751598784,0.0548961973651062,*
AGAP11,0.0,0.018852220236453793,*,0.0,0.000001,0.000001,0.266634681,0.000001,*,*
TNFRSF1B,0.0825826672607568,0.08379771809316588,*,0.14200085959225106,0.5861,0.72827,1.539208075,0.0864408673,0.842217408829783,1375.40435
MARVELD1,0.0,0.009463600446960053,*,0.0,0.18825,0.13502,0.000001,0.000001,0.114371359811310,4.39773
MARVELD2,0.022121518488237284,0.714766481631958,*,0.5812213794428117,0.45607,0.10461,0.027502376,-0.3544805185,0.248578180257992,903.85534
MARVELD3,0.0,0.02776872774552369,*,0.0,0.35452,0.08177,-0.303552014,0.0662141039,0.331718863851524,3563.83766
C8orf74,0.0,0.0,*,0.0,0.000001,0.000001,-0.196337095,0.3087212333,*,628.96948
TNFRSF18,0.0323432624236985,0.13921710132203644,*,0.0254518911248085,0.03798,0.16362,0.257926822,0.000001,0.0114166127708053,185.06659
POU3F4,0.0,0.0,0.6304031292144981,0.6601610086104547,0.7827,0.10989,2.893929034,0.1250766517,0.53917561279198,11.43093
TNFRSF19,0.03142791654412671,0.12803895666041112,*,0.051858422105685476,0.08332,0.16873,-0.856448953,0.134171522,0.418850666786949,2163.58365
POU3F3,0.03170890591412101,0.0,*,0.01887758359862335,0.000001,0.000001,3.544008711,0.000001,0.926904195942761,40.99512
MYOG,0.1216244192719233,0.056698309884142914,*,0.06846904172714535,0.77981,0.62662,1.163214712,0.5494158133,0.938644201609589,191.78546
POU3F2,0.06559542949590785,0.006210615522354542,*,0.08183695936665772,0.000001,0.000001,3.764068511,0.000001,0.993858552091723,70.8118
POU3F1,0.1102159905692688,0.029278570613058504,*,0.09260672121005863,0.000001,0.000001,2.893343473,0.000001,0.776518841168226,26.59057
GUF1,0.009508947260325359,0.11594680636838427,*,0.17922761527956216,0.1119,0.24875,0.890092812,0.2444018217,0.226454679068287,3123.60655
MYOF,0.022546527148657135,0.08130678034441034,*,0.05236080184537022,0.19502,0.13376,1.452775195,-0.4356978956,0.51670722213507,2094.22471
